Date,price,returns
2010-06-17,8.153668403625488,0.017139781597045545
2010-06-18,8.219645500183105,0.008059144782156746
2010-06-21,8.102678298950195,-0.014332420423983194
2010-06-22,8.213043212890625,0.013528865051759098
2010-06-23,8.126672744750977,-0.010571942964252568
2010-06-24,8.067588806152344,-0.007296930529867129
2010-06-25,7.998610496520996,-0.008586814113900498
2010-06-28,8.046600341796875,0.005981845780527184
2010-06-29,7.682806015014648,-0.04626483747214527
2010-06-30,7.5436482429504395,-0.018278930116351955
2010-07-01,7.452175140380859,-0.012199961921763425
2010-07-02,7.405986785888672,-0.0062172566839371335
2010-07-06,7.456675052642822,0.006820913215507041
2010-07-07,7.757781505584717,0.039586793404354115
2010-07-08,7.7403883934021,-0.0022445384968832194
2010-07-09,7.78627347946167,0.005910506716084285
